Data/Ora,N Bici,Tag Bici,Stazione,Badge,Azione,Dismessa,Col.,Comune
21/09/2022 19:29,309,C009D2E54,26. Palasport,513618,Prelievo corretto,,3,Parma
21/09/2022 19:29,309,C009D2E54,26. Palasport,513618,Richiesta prelievo,,3,Parma
21/09/2022 19:28,256,419F6E67E,08. Bixio,673231,Prelievo corretto,,4,Parma
21/09/2022 19:28,256,419F6E67E,08. Bixio,673231,Richiesta prelievo,,4,Parma
21/09/2022 19:28,183,4194E4EBA,14. Garibaldi,132696,Prelievo corretto,,4,Parma
21/09/2022 19:28,222,419F6EC42,38. Stazione FF.SS. 2,347439,Riconsegna diretta,,9,Parma
21/09/2022 19:28,183,4194E4EBA,14. Garibaldi,132696,Richiesta prelievo,,4,Parma
21/09/2022 19:28,303,C009D30CC,14. Garibaldi,132696,Mancato prelievo,,3,Parma
21/09/2022 19:27,303,C009D30CC,14. Garibaldi,132696,Richiesta prelievo,,3,Parma
21/09/2022 19:27,303,C009D30CC,14. Garibaldi,132696,Errore colonnina durante il prelievo,,3,Parma
21/09/2022 19:27,303,C009D30CC,14. Garibaldi,132696,Richiesta prelievo,,3,Parma
21/09/2022 19:26,263,419F71186,25. Ospedale • viale Osacca,20173526,Prelievo corretto,,6,Parma
21/09/2022 19:25,263,419F71186,25. Ospedale • viale Osacca,20173526,Richiesta prelievo,,6,Parma
21/09/2022 19:25,295,000B73DBA,25. Ospedale • viale Osacca,20173526,Errore colonnina durante il prelievo,,13,Parma
21/09/2022 19:25,117,4187212C9,07. Santa Croce,2114389995,Riconsegna diretta,,3,Parma
21/09/2022 19:25,295,000B73DBA,25. Ospedale • viale Osacca,20173526,Richiesta prelievo,,13,Parma
21/09/2022 19:21,291,000B77694,15. Repubblica,20230282,Riconsegna diretta,,6,Parma
21/09/2022 19:21,267,419F6D653,38. Stazione FF.SS. 2,20230039,Errore colonnina durante il deposito,,15,Parma
21/09/2022 19:21,256,419F6E67E,08. Bixio,928811,Riconsegna diretta,,4,Parma
21/09/2022 19:19,328,000B72087,07. Santa Croce,20241352,Riconsegna diretta,,13,Parma
21/09/2022 19:18,250,419F7124B,07. Santa Croce,20230286,Riconsegna diretta,,2,Parma
21/09/2022 19:18,132,41872342E,37. Campus Mensa,20228098,Prelievo corretto,,10,Parma
21/09/2022 19:18,132,41872342E,37. Campus Mensa,20228098,Richiesta prelievo,,10,Parma
21/09/2022 19:17,117,4187212C9,38. Stazione FF.SS. 2,2114389995,Prelievo corretto,,9,Parma
21/09/2022 19:17,117,4187212C9,38. Stazione FF.SS. 2,2114389995,Richiesta prelievo,,9,Parma
21/09/2022 19:17,312,000B77F46,06. Ponte di Mezzo,20230324,Prelievo corretto,,8,Parma
21/09/2022 19:17,214,419F71078,06. Ponte di Mezzo,20242907,Prelievo corretto,,6,Parma
21/09/2022 19:17,312,000B77F46,06. Ponte di Mezzo,20230324,Richiesta prelievo,,8,Parma
21/09/2022 19:17,214,419F71078,06. Ponte di Mezzo,20242907,Richiesta prelievo,,6,Parma
21/09/2022 19:16,312,000B77F46,06. Ponte di Mezzo,20230324,Riconsegna diretta,,8,Parma
21/09/2022 19:16,93,418720D0E,14. Garibaldi,20230322,Riconsegna diretta,,6,Parma
21/09/2022 19:15,214,419F71078,06. Ponte di Mezzo,20242907,Riconsegna diretta,,6,Parma
21/09/2022 19:15,328,000B72087,06. Ponte di Mezzo,20241352,Prelievo corretto,,5,Parma
21/09/2022 19:15,328,000B72087,06. Ponte di Mezzo,20241352,Richiesta prelievo,,5,Parma
21/09/2022 19:15,147,418721B79,06. Ponte di Mezzo,20241352,Riconsegna diretta,,4,Parma
21/09/2022 19:15,291,000B77694,01. Duc,20230282,Prelievo corretto,,9,Parma
21/09/2022 19:15,291,000B77694,01. Duc,20230282,Richiesta prelievo,,9,Parma
21/09/2022 19:14,136,41871F83F,07. Santa Croce,20201032,Prelievo corretto,,13,Parma
21/09/2022 19:14,136,41871F83F,07. Santa Croce,20201032,Richiesta prelievo,,13,Parma
21/09/2022 19:14,249,419F6D0C5,25. Ospedale • viale Osacca,20173526,Errore colonnina durante il deposito,,1,Parma
21/09/2022 19:14,267,419F6D653,09. Farini,30112476,Errore colonnina durante il prelievo,,3,Parma
21/09/2022 19:13,267,419F6D653,09. Farini,30112476,Richiesta prelievo,,3,Parma
21/09/2022 19:13,137,418720D17,07. Santa Croce,20201032,Riconsegna diretta,,9,Parma
21/09/2022 19:13,335,C009D08E7,07. Santa Croce,20228006,Riconsegna diretta,,10,Parma
21/09/2022 19:11,256,419F6E67E,11. Dus,928811,Prelievo corretto,,5,Parma
21/09/2022 19:11,256,419F6E67E,11. Dus,928811,Richiesta prelievo,,5,Parma
21/09/2022 19:11,12,417A7D792,01. Duc,904747,Riconsegna diretta,,5,Parma
21/09/2022 19:11,137,418720D17,23. Vittoria,20201032,Prelievo corretto,,8,Parma
21/09/2022 19:11,137,418720D17,23. Vittoria,20201032,Richiesta prelievo,,8,Parma
21/09/2022 19:09,249,419F6D0C5,23. Vittoria,20173526,Prelievo corretto,,6,Parma
21/09/2022 19:09,249,419F6D0C5,23. Vittoria,20173526,Richiesta prelievo,,6,Parma
21/09/2022 19:08,291,000B77694,01. Duc,20230282,Riconsegna diretta,,9,Parma
21/09/2022 19:07,206,4194E7434,06. Ponte di Mezzo,739030,Riconsegna diretta,,3,Parma
21/09/2022 19:07,75,417A79669,06. Ponte di Mezzo,380884,Riconsegna diretta,,1,Parma
21/09/2022 19:06,216,419F6ED6E,12. Barezzi,20260220,Richiesta prelievo,,2,Parma
21/09/2022 19:06,216,419F6ED6E,12. Barezzi,20260220,Errore colonnina durante il prelievo,,2,Parma
21/09/2022 19:06,216,419F6ED6E,12. Barezzi,20260220,Richiesta prelievo,,2,Parma
21/09/2022 19:05,213,419F719F1,14. Garibaldi,20230183,Riconsegna diretta,,2,Parma
21/09/2022 19:05,320,000BB2A10,12. Barezzi,20260220,Numero massimo di bici raggiunto,,1,Parma
21/09/2022 19:05,211,419F6EEA8,24. Campus,20239331,Riconsegna diretta,,8,Parma
21/09/2022 19:05,44,417A79612,12. Barezzi,20260220,Numero massimo di bici raggiunto,,6,Parma
21/09/2022 19:05,71,417A782CD,12. Barezzi,20260220,Numero massimo di bici raggiunto,,9,Parma
21/09/2022 19:05,71,417A782CD,12. Barezzi,20260220,Numero massimo di bici raggiunto,,9,Parma
21/09/2022 19:05,234,419F7123C,41. Carmignani,413123,Riconsegna diretta,,3,Parma
21/09/2022 19:04,250,419F7124B,28. Bizzozero,20230286,Prelievo corretto,,9,Parma
21/09/2022 19:04,147,418721B79,28. Bizzozero,20241352,Prelievo corretto,,3,Parma
21/09/2022 19:04,147,418721B79,28. Bizzozero,20241352,Richiesta prelievo,,3,Parma
21/09/2022 19:04,250,419F7124B,28. Bizzozero,20230286,Richiesta prelievo,,9,Parma
21/09/2022 19:04,335,C009D08E7,12. Barezzi,20228006,Prelievo corretto,,3,Parma
21/09/2022 19:04,335,C009D08E7,12. Barezzi,20228006,Richiesta prelievo,,3,Parma
21/09/2022 19:04,216,419F6ED6E,12. Barezzi,20260220,Richiesta prelievo,,2,Parma
21/09/2022 19:02,93,418720D0E,34. Ospedale • via Volturno,20230322,Prelievo corretto,,3,Parma
21/09/2022 19:02,12,417A7D792,08. Bixio,904747,Prelievo corretto,,3,Parma
21/09/2022 19:02,93,418720D0E,34. Ospedale • via Volturno,20230322,Richiesta prelievo,,3,Parma
21/09/2022 19:02,12,417A7D792,08. Bixio,904747,Richiesta prelievo,,3,Parma
21/09/2022 19:02,291,000B77694,20. Efsa,20230282,Prelievo corretto,,3,Parma
21/09/2022 19:01,291,000B77694,20. Efsa,20230282,Richiesta prelievo,,3,Parma
21/09/2022 18:58,213,419F719F1,38. Stazione FF.SS. 2,20230183,Prelievo corretto,,10,Parma
21/09/2022 18:58,213,419F719F1,38. Stazione FF.SS. 2,20230183,Richiesta prelievo,,10,Parma
21/09/2022 18:57,328,000B72087,06. Ponte di Mezzo,20165219,Riconsegna diretta,,5,Parma
21/09/2022 18:55,64,417A7CE23,25. Ospedale • viale Osacca,286108,Riconsegna diretta,,3,Parma
21/09/2022 18:55,312,000B77F46,23. Vittoria,20230324,Prelievo corretto,,7,Parma
21/09/2022 18:55,75,417A79669,41. Carmignani,380884,Prelievo corretto,,3,Parma
21/09/2022 18:55,75,417A79669,41. Carmignani,380884,Richiesta prelievo,,3,Parma
21/09/2022 18:55,312,000B77F46,23. Vittoria,20230324,Richiesta prelievo,,7,Parma
21/09/2022 18:55,206,4194E7434,41. Carmignani,739030,Prelievo corretto,,2,Parma
21/09/2022 18:55,214,419F71078,23. Vittoria,20242907,Errore colonnina durante il prelievo,,5,Parma
21/09/2022 18:55,206,4194E7434,41. Carmignani,739030,Richiesta prelievo,,2,Parma
21/09/2022 18:55,214,419F71078,23. Vittoria,20242907,Richiesta prelievo,,5,Parma
21/09/2022 18:55,234,419F7123C,06. Ponte di Mezzo,413123,Prelievo corretto,,3,Parma
21/09/2022 18:54,234,419F7123C,06. Ponte di Mezzo,413123,Richiesta prelievo,,3,Parma
21/09/2022 18:51,275,000B70BE4,38. Stazione FF.SS. 2,715385,Riconsegna diretta,,8,Parma
21/09/2022 18:49,230,419F6EEC9,07. Santa Croce,20230185,Riconsegna diretta,,12,Parma
21/09/2022 18:47,136,41871F83F,07. Santa Croce,791184,Errore colonnina durante il deposito,,13,Parma
21/09/2022 18:44,257,419F6EFB5,22. Cittadella,20230235,Errore colonnina durante il deposito,,3,Parma
21/09/2022 18:43,245,419F6EC89,31. Lauro Grossi,20230311,Riconsegna diretta,,8,Parma
21/09/2022 18:42,275,000B70BE4,22. Cittadella,715385,Prelievo corretto,,8,Parma
21/09/2022 18:42,275,000B70BE4,22. Cittadella,715385,Richiesta prelievo,,8,Parma
21/09/2022 18:42,230,419F6EEC9,01. Duc,20230185,Prelievo corretto,,9,Parma
21/09/2022 18:42,230,419F6EEC9,01. Duc,20230185,Richiesta prelievo,,9,Parma
21/09/2022 18:42,211,419F6EEA8,06. Ponte di Mezzo,20239331,Prelievo corretto,,6,Parma
21/09/2022 18:42,211,419F6EEA8,06. Ponte di Mezzo,20239331,Richiesta prelievo,,6,Parma
21/09/2022 18:39,245,419F6EC89,35. Marsala,20230311,Prelievo corretto,,2,Parma
21/09/2022 18:39,245,419F6EC89,35. Marsala,20230311,Richiesta prelievo,,2,Parma
21/09/2022 18:39,253,419F6E8AA,35. Marsala,20230311,Errore colonnina durante il prelievo,,4,Parma
21/09/2022 18:39,253,419F6E8AA,35. Marsala,20230311,Richiesta prelievo,,4,Parma
21/09/2022 18:39,328,000B72087,24. Campus,20165219,Prelievo corretto,,6,Parma
21/09/2022 18:39,328,000B72087,24. Campus,20165219,Richiesta prelievo,,6,Parma
21/09/2022 18:39,261,419F6E747,32. Stadio,20212442,Riconsegna diretta,,10,Parma
21/09/2022 18:39,136,41871F83F,02. Ospedale Maggiore,791184,Errore colonnina durante il prelievo,,3,Parma
21/09/2022 18:38,136,41871F83F,02. Ospedale Maggiore,791184,Richiesta prelievo,,3,Parma
21/09/2022 18:37,121,4187249D2,03. Traversetolo,20230169,Errore colonnina durante il deposito,,5,Parma
21/09/2022 18:35,64,417A7CE23,04. Campus Chimica,286108,Prelievo corretto,,5,Parma
21/09/2022 18:35,64,417A7CE23,04. Campus Chimica,286108,Richiesta prelievo,,5,Parma
21/09/2022 18:33,215,419F6D11B,16. Toschi,20230423,Riconsegna diretta,,4,Parma
21/09/2022 18:32,294,C009D2874,16. Toschi,20173583,Riconsegna diretta,,2,Parma
21/09/2022 18:31,257,419F6EFB5,07. Santa Croce,20230235,Prelievo corretto,,13,Parma
21/09/2022 18:31,257,419F6EFB5,07. Santa Croce,20230235,Richiesta prelievo,,13,Parma
21/09/2022 18:30,257,419F6EFB5,07. Santa Croce,20230235,Errore colonnina durante il prelievo,,13,Parma
21/09/2022 18:30,174,4194E68F1,17. Rondani,20230311,Errore colonnina durante il prelievo,,7,Parma
21/09/2022 18:30,257,419F6EFB5,07. Santa Croce,20230235,Richiesta prelievo,,13,Parma
21/09/2022 18:30,174,4194E68F1,17. Rondani,20230311,Richiesta prelievo,,7,Parma
21/09/2022 18:30,174,4194E68F1,17. Rondani,20230311,Errore colonnina durante il prelievo,,7,Parma
21/09/2022 18:30,215,419F6D11B,38. Stazione FF.SS. 2,20230423,Prelievo corretto,,11,Parma
21/09/2022 18:30,215,419F6D11B,38. Stazione FF.SS. 2,20230423,Richiesta prelievo,,11,Parma
21/09/2022 18:30,174,4194E68F1,17. Rondani,20230311,Richiesta prelievo,,7,Parma
21/09/2022 18:29,7,417A7BA8E,06. Ponte di Mezzo,20212129,Prelievo corretto,,10,Parma
21/09/2022 18:29,7,417A7BA8E,06. Ponte di Mezzo,20212129,Richiesta prelievo,,10,Parma
21/09/2022 18:29,7,417A7BA8E,06. Ponte di Mezzo,20212129,Riconsegna diretta,,10,Parma
21/09/2022 18:29,335,C009D08E7,12. Barezzi,983042,Riconsegna diretta,,3,Parma
21/09/2022 18:28,39,417A79514,06. Ponte di Mezzo,20212129,Riconsegna diretta,,9,Parma
21/09/2022 18:28,39,417A79514,06. Ponte di Mezzo,20212129,Prelievo corretto,,10,Parma
21/09/2022 18:28,39,417A79514,06. Ponte di Mezzo,20212129,Richiesta prelievo,,10,Parma
21/09/2022 18:27,7,417A7BA8E,06. Ponte di Mezzo,20212129,Prelievo corretto,,8,Parma
21/09/2022 18:27,7,417A7BA8E,06. Ponte di Mezzo,20212129,Richiesta prelievo,,8,Parma
21/09/2022 18:27,7,417A7BA8E,06. Ponte di Mezzo,20212129,Riconsegna diretta,,8,Parma
21/09/2022 18:27,183,4194E4EBA,14. Garibaldi,699637,Mancato prelievo,,4,Parma
21/09/2022 18:27,261,419F6E747,25. Ospedale • viale Osacca,20212442,Prelievo corretto,,2,Parma
21/09/2022 18:27,183,4194E4EBA,14. Garibaldi,699637,Richiesta prelievo,,4,Parma
21/09/2022 18:26,261,419F6E747,25. Ospedale • viale Osacca,20212442,Richiesta prelievo,,2,Parma
21/09/2022 18:26,7,417A7BA8E,06. Ponte di Mezzo,20212129,Prelievo corretto,,9,Parma
21/09/2022 18:25,7,417A7BA8E,06. Ponte di Mezzo,20212129,Richiesta prelievo,,9,Parma
21/09/2022 18:25,7,417A7BA8E,06. Ponte di Mezzo,20212129,Riconsegna diretta,,9,Parma
21/09/2022 18:25,121,4187249D2,09. Farini,20230169,Prelievo corretto,,4,Parma
21/09/2022 18:25,121,4187249D2,09. Farini,20230169,Richiesta prelievo,,4,Parma
21/09/2022 18:25,312,000B77F46,23. Vittoria,819427,Riconsegna diretta,,7,Parma
21/09/2022 18:25,230,419F6EEC9,01. Duc,20230212,Riconsegna diretta,,9,Parma
21/09/2022 18:24,223,419F6D316,46. Lubiana,20218238,Riconsegna diretta,,5,Parma
21/09/2022 18:24,219,419F6E72F,08. Bixio,868725,Errore colonnina durante il deposito,,9,Parma
21/09/2022 18:23,7,417A7BA8E,06. Ponte di Mezzo,20212129,Prelievo corretto,,4,Parma
21/09/2022 18:23,7,417A7BA8E,06. Ponte di Mezzo,20212129,Richiesta prelievo,,4,Parma
21/09/2022 18:23,7,417A7BA8E,06. Ponte di Mezzo,20212129,Riconsegna diretta,,4,Parma
21/09/2022 18:23,7,417A7BA8E,06. Ponte di Mezzo,20212129,Prelievo corretto,,4,Parma
21/09/2022 18:23,7,417A7BA8E,06. Ponte di Mezzo,20212129,Richiesta prelievo,,4,Parma
21/09/2022 18:23,7,417A7BA8E,06. Ponte di Mezzo,,Prelievo senza autorizzazione,,4,Parma
21/09/2022 18:22,215,419F6D11B,38. Stazione FF.SS. 2,20230099,Riconsegna diretta,,11,Parma
21/09/2022 18:22,7,417A7BA8E,06. Ponte di Mezzo,20212129,Richiesta prelievo,,4,Parma
21/09/2022 18:22,7,417A7BA8E,06. Ponte di Mezzo,20212129,Riconsegna diretta,,4,Parma
21/09/2022 18:22,103,41871F51F,38. Stazione FF.SS. 2,20173369,Riconsegna diretta,,6,Parma
21/09/2022 18:22,297,000B77A7B,01. Duc,20230451,Riconsegna diretta,,8,Parma
21/09/2022 18:21,294,C009D2874,26. Palasport,20173583,Prelievo corretto,,2,Parma
21/09/2022 18:21,318,C009D2865,38. Stazione FF.SS. 2,20173350,Riconsegna diretta,,7,Parma
21/09/2022 18:21,294,C009D2874,26. Palasport,20173583,Richiesta prelievo,,2,Parma
21/09/2022 18:20,183,4194E4EBA,14. Garibaldi,132696,Riconsegna diretta,,4,Parma
21/09/2022 18:20,234,419F7123C,06. Ponte di Mezzo,20212129,Riconsegna diretta,,3,Parma
21/09/2022 18:20,234,419F7123C,06. Ponte di Mezzo,20212129,Errore colonnina durante il prelievo,,4,Parma
21/09/2022 18:20,234,419F7123C,06. Ponte di Mezzo,20212129,Richiesta prelievo,,4,Parma
21/09/2022 18:20,249,419F6D0C5,23. Vittoria,20217582,Riconsegna diretta,,6,Parma
21/09/2022 18:20,7,417A7BA8E,06. Ponte di Mezzo,20212129,Prelievo corretto,,3,Parma
21/09/2022 18:20,7,417A7BA8E,06. Ponte di Mezzo,20212129,Richiesta prelievo,,3,Parma
21/09/2022 18:20,7,417A7BA8E,06. Ponte di Mezzo,20212129,Riconsegna diretta,,3,Parma
21/09/2022 18:19,209,4194E67B1,05. Stazione FF.SS.,20230056,Riconsegna diretta,,17,Parma
21/09/2022 18:18,312,000B77F46,02. Ospedale Maggiore,819427,Prelievo corretto,,1,Parma
21/09/2022 18:18,312,000B77F46,02. Ospedale Maggiore,819427,Richiesta prelievo,,1,Parma
21/09/2022 18:17,335,C009D08E7,02. Ospedale Maggiore,983042,Prelievo corretto,,5,Parma
21/09/2022 18:17,1,0,02. Ospedale Maggiore,983042,Richiesta prelievo,,5,Parma
21/09/2022 18:15,303,C009D30CC,14. Garibaldi,385939,Riconsegna diretta,,3,Parma
21/09/2022 18:14,219,419F6E72F,33. Cavagnari,868725,Prelievo corretto,,2,Parma
21/09/2022 18:14,219,419F6E72F,33. Cavagnari,868725,Richiesta prelievo,,2,Parma
21/09/2022 18:14,271,C009D283C,32. Stadio,20212257,Riconsegna diretta,,5,Parma
21/09/2022 18:14,211,419F6EEA8,06. Ponte di Mezzo,20225403,Numero massimo di bici raggiunto,,6,Parma
21/09/2022 18:14,234,419F7123C,06. Ponte di Mezzo,20225403,Numero massimo di bici raggiunto,,4,Parma
21/09/2022 18:14,230,419F6EEC9,21. Kennedy,20230212,Prelievo corretto,,6,Parma
21/09/2022 18:14,230,419F6EEC9,21. Kennedy,20230212,Richiesta prelievo,,6,Parma
21/09/2022 18:14,234,419F7123C,06. Ponte di Mezzo,20225403,Numero massimo di bici raggiunto,,4,Parma
21/09/2022 18:13,234,419F7123C,06. Ponte di Mezzo,20225403,Numero massimo di bici raggiunto,,4,Parma
21/09/2022 18:13,211,419F6EEA8,06. Ponte di Mezzo,20225403,Numero massimo di bici raggiunto,,6,Parma
21/09/2022 18:13,211,419F6EEA8,06. Ponte di Mezzo,20225403,Numero massimo di bici raggiunto,,6,Parma
21/09/2022 18:12,234,419F7123C,06. Ponte di Mezzo,20225403,Richiesta prelievo,,4,Parma
21/09/2022 18:12,7,417A7BA8E,17. Rondani,20212129,Prelievo corretto,,1,Parma
21/09/2022 18:11,7,417A7BA8E,17. Rondani,20212129,Richiesta prelievo,,1,Parma
21/09/2022 18:11,7,417A7BA8E,17. Rondani,20212129,Riconsegna diretta,,1,Parma
21/09/2022 18:11,7,417A7BA8E,17. Rondani,20212129,Prelievo corretto,,2,Parma
21/09/2022 18:11,7,417A7BA8E,17. Rondani,20212129,Richiesta prelievo,,2,Parma
21/09/2022 18:11,7,417A7BA8E,17. Rondani,20212129,Riconsegna diretta,,2,Parma
21/09/2022 18:11,7,417A7BA8E,17. Rondani,20212129,Prelievo corretto,,3,Parma
21/09/2022 18:11,7,417A7BA8E,17. Rondani,20212129,Richiesta prelievo,,3,Parma
21/09/2022 18:11,7,417A7BA8E,17. Rondani,20212129,Riconsegna diretta,,3,Parma
21/09/2022 18:11,7,417A7BA8E,17. Rondani,20212129,Prelievo corretto,,4,Parma
21/09/2022 18:11,285,000B78C14,26. Palasport,20219054,Riconsegna diretta,,6,Parma
21/09/2022 18:11,7,417A7BA8E,17. Rondani,20212129,Richiesta prelievo,,4,Parma
21/09/2022 18:11,7,417A7BA8E,17. Rondani,20212129,Riconsegna diretta,,4,Parma
21/09/2022 18:11,249,419F6D0C5,38. Stazione FF.SS. 2,20217582,Prelievo corretto,,6,Parma
21/09/2022 18:11,7,417A7BA8E,17. Rondani,20212129,Prelievo corretto,,5,Parma
21/09/2022 18:11,7,417A7BA8E,17. Rondani,20212129,Richiesta prelievo,,5,Parma
21/09/2022 18:11,7,417A7BA8E,17. Rondani,20212129,Riconsegna diretta,,5,Parma
21/09/2022 18:11,91,418722BCC,11. Dus,250144,Prelievo corretto,,1,Parma
21/09/2022 18:11,249,419F6D0C5,38. Stazione FF.SS. 2,20217582,Richiesta prelievo,,6,Parma
21/09/2022 18:11,91,418722BCC,11. Dus,250144,Richiesta prelievo,,1,Parma
21/09/2022 18:11,7,417A7BA8E,17. Rondani,20212129,Prelievo corretto,,6,Parma
21/09/2022 18:11,7,417A7BA8E,17. Rondani,20212129,Richiesta prelievo,,6,Parma
21/09/2022 18:11,7,417A7BA8E,17. Rondani,20212129,Riconsegna diretta,,6,Parma
21/09/2022 18:10,174,4194E68F1,17. Rondani,20212129,Riconsegna diretta,,7,Parma
21/09/2022 18:10,174,4194E68F1,17. Rondani,20212129,Prelievo corretto,,7,Parma
21/09/2022 18:10,183,4194E4EBA,07. Santa Croce,132696,Prelievo corretto,,11,Parma
21/09/2022 18:10,174,4194E68F1,17. Rondani,20212129,Richiesta prelievo,,7,Parma
21/09/2022 18:10,7,417A7BA8E,17. Rondani,20212129,Prelievo corretto,,8,Parma
21/09/2022 18:10,183,4194E4EBA,07. Santa Croce,132696,Richiesta prelievo,,11,Parma
21/09/2022 18:10,334,000B75D92,11. Dus,250144,Errore colonnina durante il prelievo,,2,Parma
21/09/2022 18:10,7,417A7BA8E,17. Rondani,20212129,Richiesta prelievo,,8,Parma
21/09/2022 18:10,7,417A7BA8E,17. Rondani,20212129,Riconsegna diretta,,8,Parma
21/09/2022 18:10,7,417A7BA8E,17. Rondani,20212129,Prelievo corretto,,9,Parma
21/09/2022 18:10,297,000B77A7B,27. Ostello Gioventù,20230451,Prelievo corretto,,9,Parma
21/09/2022 18:10,7,417A7BA8E,17. Rondani,20212129,Richiesta prelievo,,9,Parma
21/09/2022 18:10,297,000B77A7B,27. Ostello Gioventù,20230451,Richiesta prelievo,,9,Parma
21/09/2022 18:10,7,417A7BA8E,17. Rondani,20212129,Riconsegna diretta,,9,Parma
21/09/2022 18:10,334,000B75D92,11. Dus,250144,Richiesta prelievo,,2,Parma
21/09/2022 18:10,7,417A7BA8E,17. Rondani,20212129,Prelievo corretto,,10,Parma
21/09/2022 18:10,307,C009D2E88,01. Duc,20230054,Riconsegna diretta,,6,Parma
21/09/2022 18:10,7,417A7BA8E,17. Rondani,20212129,Richiesta prelievo,,10,Parma
21/09/2022 18:10,7,417A7BA8E,17. Rondani,20212129,Riconsegna diretta,,10,Parma
21/09/2022 18:10,220,419F6EAFC,11. Dus,250144,Errore colonnina durante il prelievo,,7,Parma
21/09/2022 18:10,220,419F6EAFC,11. Dus,250144,Richiesta prelievo,,7,Parma
21/09/2022 18:09,256,419F6E67E,11. Dus,250144,Errore colonnina durante il prelievo,,5,Parma
21/09/2022 18:09,256,419F6E67E,11. Dus,250144,Richiesta prelievo,,5,Parma
21/09/2022 18:09,7,417A7BA8E,17. Rondani,20212129,Prelievo corretto,,6,Parma
21/09/2022 18:09,7,417A7BA8E,17. Rondani,20212129,Richiesta prelievo,,6,Parma
21/09/2022 18:09,282,000B76DFB,42. Pastrengo,20228647,Riconsegna diretta,,6,Parma
21/09/2022 18:08,230,419F6EEC9,21. Kennedy,20230253,Errore colonnina durante il deposito,,6,Parma
21/09/2022 18:08,206,4194E7434,41. Carmignani,20154955,Riconsegna diretta,,2,Parma
21/09/2022 18:08,160,4194E4E9F,21. Kennedy,20230320,Errore colonnina durante il deposito,,4,Parma
21/09/2022 18:08,250,419F7124B,28. Bizzozero,197019,Riconsegna diretta,,9,Parma
21/09/2022 18:07,223,419F6D316,05. Stazione FF.SS.,20218238,Prelievo corretto,,13,Parma
21/09/2022 18:07,223,419F6D316,05. Stazione FF.SS.,20218238,Richiesta prelievo,,13,Parma
21/09/2022 18:07,174,4194E68F1,17. Rondani,20212129,Riconsegna diretta,,7,Parma
21/09/2022 18:06,312,000B77F46,02. Ospedale Maggiore,20230087,Riconsegna diretta,,1,Parma
21/09/2022 18:06,271,C009D283C,38. Stazione FF.SS. 2,20212257,Prelievo corretto,,11,Parma
21/09/2022 18:06,271,C009D283C,38. Stazione FF.SS. 2,20212257,Richiesta prelievo,,11,Parma
21/09/2022 18:06,103,41871F51F,33. Cavagnari,20173369,Prelievo corretto,,5,Parma
21/09/2022 18:05,103,41871F51F,33. Cavagnari,20173369,Richiesta prelievo,,5,Parma
21/09/2022 18:05,215,419F6D11B,04. Campus Chimica,20230099,Prelievo corretto,,9,Parma
21/09/2022 18:05,215,419F6D11B,04. Campus Chimica,20230099,Richiesta prelievo,,9,Parma
21/09/2022 18:04,307,C009D2E88,13. Borgo XX Marzo,20230054,Prelievo corretto,,2,Parma
21/09/2022 18:04,216,419F6ED6E,12. Barezzi,379111,Errore colonnina durante il deposito,,2,Parma
21/09/2022 18:04,307,C009D2E88,13. Borgo XX Marzo,20230054,Richiesta prelievo,,2,Parma
21/09/2022 18:03,19,417A7AA5D,10. Barilla Center,2114391102,Mancato prelievo,,3,Parma
21/09/2022 18:03,19,417A7AA5D,10. Barilla Center,2114391102,Richiesta prelievo,,3,Parma
21/09/2022 18:01,282,000B76DFB,09. Farini,20228647,Prelievo corretto,,6,Parma
21/09/2022 18:01,282,000B76DFB,09. Farini,20228647,Richiesta prelievo,,6,Parma
21/09/2022 18:01,230,419F6EEC9,38. Stazione FF.SS. 2,20230253,Prelievo corretto,,8,Parma
21/09/2022 18:01,230,419F6EEC9,38. Stazione FF.SS. 2,20230253,Richiesta prelievo,,8,Parma
21/09/2022 18:01,320,000BB2A10,12. Barezzi,641822,Credito insufficiente,,1,Parma
21/09/2022 18:00,160,4194E4E9F,38. Stazione FF.SS. 2,20230320,Prelievo corretto,,4,Parma
21/09/2022 18:00,160,4194E4E9F,38. Stazione FF.SS. 2,20230320,Richiesta prelievo,,4,Parma
21/09/2022 18:00,7,417A7BA8E,09. Farini,20212129,Riconsegna off line,,3,Parma
21/09/2022 18:00,318,C009D2865,04. Campus Chimica,20173350,Prelievo corretto,,3,Parma
21/09/2022 18:00,318,C009D2865,04. Campus Chimica,20173350,Richiesta prelievo,,3,Parma
21/09/2022 17:59,216,419F6ED6E,07. Santa Croce,379111,Prelievo corretto,,2,Parma
21/09/2022 17:59,216,419F6ED6E,07. Santa Croce,379111,Richiesta prelievo,,2,Parma
21/09/2022 17:58,303,C009D30CC,27. Ostello Gioventù,385939,Prelievo corretto,,2,Parma
21/09/2022 17:58,257,419F6EFB5,07. Santa Croce,379111,Errore colonnina durante il prelievo,,13,Parma
21/09/2022 17:58,303,C009D30CC,27. Ostello Gioventù,385939,Richiesta prelievo,,2,Parma
21/09/2022 17:58,257,419F6EFB5,07. Santa Croce,379111,Richiesta prelievo,,13,Parma
21/09/2022 17:58,12,417A7D792,08. Bixio,904747,Riconsegna diretta,,3,Parma
21/09/2022 17:58,294,C009D2874,26. Palasport,20173583,Riconsegna diretta,,2,Parma
