Data/Ora,N Bici,Tag Bici,Stazione,Badge,Azione,Dismessa,Col.,Comune
10/24/2022 18:43,322,000B747BB,07. Santa Croce,20236501,Riconsegna diretta,,9,Parma
10/24/2022 18:43,250,419F7124B,05. Stazione FF.SS.,20230056,Riconsegna diretta,,18,Parma
10/24/2022 18:42,71,417A782CD,01. Duc,20266221,Prelievo corretto,,9,Parma
10/24/2022 18:42,71,417A782CD,01. Duc,20266221,Richiesta prelievo,,9,Parma
10/24/2022 18:41,330,C009D3983,38. Stazione FF.SS. 2,801838,Riconsegna diretta,,11,Parma
10/24/2022 18:41,91,418722BCC,38. Stazione FF.SS. 2,873302,Riconsegna diretta,,3,Parma
10/24/2022 18:41,103,41871F51F,07. Santa Croce,570983,Riconsegna diretta,,10,Parma
10/24/2022 18:39,1,0,32. Stadio,,Prelievo senza autorizzazione,,8,Parma
10/24/2022 18:39,1,0,32. Stadio,,Prelievo senza autorizzazione,,8,Parma
10/24/2022 18:39,1,0,32. Stadio,,Prelievo senza autorizzazione,,8,Parma
10/24/2022 18:39,1,0,32. Stadio,,Prelievo senza autorizzazione,,8,Parma
10/24/2022 18:39,1,0,32. Stadio,,Prelievo senza autorizzazione,,8,Parma
10/24/2022 18:39,1,0,32. Stadio,,Prelievo senza autorizzazione,,8,Parma
10/24/2022 18:39,1,0,32. Stadio,,Prelievo senza autorizzazione,,8,Parma
10/24/2022 18:39,1,0,32. Stadio,,Prelievo senza autorizzazione,,8,Parma
10/24/2022 18:39,1,0,32. Stadio,,Prelievo senza autorizzazione,,8,Parma
10/24/2022 18:39,1,0,32. Stadio,,Prelievo senza autorizzazione,,8,Parma
10/24/2022 18:39,1,0,32. Stadio,,Prelievo senza autorizzazione,,8,Parma
10/24/2022 18:39,1,0,32. Stadio,,Prelievo senza autorizzazione,,8,Parma
10/24/2022 18:39,1,0,32. Stadio,,Prelievo senza autorizzazione,,8,Parma
10/24/2022 18:39,1,0,32. Stadio,,Prelievo senza autorizzazione,,8,Parma
10/24/2022 18:39,1,0,32. Stadio,,Prelievo senza autorizzazione,,8,Parma
10/24/2022 18:39,1,0,32. Stadio,,Prelievo senza autorizzazione,,8,Parma
10/24/2022 18:39,1,0,32. Stadio,,Prelievo senza autorizzazione,,8,Parma
10/24/2022 18:39,1,0,32. Stadio,,Prelievo senza autorizzazione,,8,Parma
10/24/2022 18:39,1,0,32. Stadio,,Prelievo senza autorizzazione,,8,Parma
10/24/2022 18:39,1,0,32. Stadio,,Prelievo senza autorizzazione,,8,Parma
10/24/2022 18:39,1,0,32. Stadio,,Prelievo senza autorizzazione,,8,Parma
10/24/2022 18:39,1,0,32. Stadio,,Prelievo senza autorizzazione,,8,Parma
10/24/2022 18:39,1,0,32. Stadio,,Prelievo senza autorizzazione,,8,Parma
10/24/2022 18:39,1,0,32. Stadio,,Prelievo senza autorizzazione,,8,Parma
10/24/2022 18:39,1,0,32. Stadio,,Prelievo senza autorizzazione,,8,Parma
10/24/2022 18:39,1,0,32. Stadio,,Prelievo senza autorizzazione,,8,Parma
10/24/2022 18:39,1,0,32. Stadio,,Prelievo senza autorizzazione,,8,Parma
10/24/2022 18:39,1,0,32. Stadio,,Prelievo senza autorizzazione,,8,Parma
10/24/2022 18:39,1,0,32. Stadio,,Prelievo senza autorizzazione,,8,Parma
10/24/2022 18:39,1,0,32. Stadio,,Prelievo senza autorizzazione,,8,Parma
10/24/2022 18:39,322,000B747BB,08. Bixio,20236501,Prelievo corretto,,4,Parma
10/24/2022 18:39,322,000B747BB,08. Bixio,20236501,Richiesta prelievo,,4,Parma
10/24/2022 18:39,267,419F6D653,01. Duc,20230315,Riconsegna diretta,,10,Parma
10/24/2022 18:39,174,4194E68F1,23. Vittoria,354480,Riconsegna diretta,,6,Parma
10/24/2022 18:38,191,4194E78C4,26. Palasport,20212366,Riconsegna off line,,2,Parma
10/24/2022 18:37,117,4187212C9,25. Ospedale • viale Osacca,20212443,Errore colonnina durante il deposito,,2,Parma
10/24/2022 18:36,103,41871F51F,21. Kennedy,570983,Prelievo corretto,,8,Parma
10/24/2022 18:36,103,41871F51F,21. Kennedy,570983,Richiesta prelievo,,8,Parma
10/24/2022 18:33,267,419F6D653,14. Garibaldi,20230315,Prelievo corretto,,1,Parma
10/24/2022 18:32,267,419F6D653,14. Garibaldi,20230315,Richiesta prelievo,,1,Parma
10/24/2022 18:32,187,4194E68D3,38. Stazione FF.SS. 2,20230139,Riconsegna diretta,,1,Parma
10/24/2022 18:28,242,419F6E744,11. Dus,952398,Riconsegna diretta,,6,Parma
10/24/2022 18:28,121,4187249D2,35. Marsala,251212,Richiesta prelievo,,8,Parma
10/24/2022 18:28,174,4194E68F1,38. Stazione FF.SS. 2,354480,Prelievo corretto,,2,Parma
10/24/2022 18:28,117,4187212C9,38. Stazione FF.SS. 2,20212443,Prelievo corretto,,15,Parma
10/24/2022 18:28,174,4194E68F1,38. Stazione FF.SS. 2,354480,Richiesta prelievo,,2,Parma
10/24/2022 18:28,117,4187212C9,38. Stazione FF.SS. 2,20212443,Richiesta prelievo,,15,Parma
10/24/2022 18:28,132,41872342E,35. Marsala,180488,Riconsegna diretta,,2,Parma
10/24/2022 18:27,307,C009D2E88,29. Villetta,20230007,Riconsegna diretta,,4,Parma
10/24/2022 18:26,1,0,29. Villetta,,Prelievo senza autorizzazione,,2,Parma
10/24/2022 18:26,1,0,29. Villetta,,Prelievo senza autorizzazione,,2,Parma
10/24/2022 18:26,1,0,29. Villetta,,Prelievo senza autorizzazione,,2,Parma
10/24/2022 18:25,1,0,08. Bixio,,Prelievo senza autorizzazione,,7,Parma
10/24/2022 18:25,187,4194E68D3,21. Kennedy,20230139,Prelievo corretto,,3,Parma
10/24/2022 18:25,187,4194E68D3,21. Kennedy,20230139,Richiesta prelievo,,3,Parma
10/24/2022 18:24,271,C009D283C,01. Duc,20228061,Riconsegna diretta,,5,Parma
10/24/2022 18:24,129,418723F02,10. Barilla Center,147028,Riconsegna off line,,4,Parma
10/24/2022 18:22,242,419F6E744,38. Stazione FF.SS. 2,952398,Prelievo corretto,,5,Parma
10/24/2022 18:22,242,419F6E744,38. Stazione FF.SS. 2,952398,Richiesta prelievo,,5,Parma
10/24/2022 18:22,214,419F71078,27. Ostello Gioventù,2114587250,Riconsegna diretta,,4,Parma
10/24/2022 18:21,249,419F6D0C5,01. Duc,20230339,Riconsegna diretta,,6,Parma
10/24/2022 18:21,5,417A78AEC,29. Villetta,20230311,Errore colonnina durante il deposito,,7,Parma
10/24/2022 18:21,307,C009D2E88,17. Rondani,20230007,Prelievo corretto,,7,Parma
10/24/2022 18:21,307,C009D2E88,17. Rondani,20230007,Richiesta prelievo,,7,Parma
10/24/2022 18:20,267,419F6D653,14. Garibaldi,20228033,Riconsegna diretta,,1,Parma
10/24/2022 18:17,305,439479,26. Palasport,20202891,Riconsegna diretta,,6,Parma
10/24/2022 18:16,322,000B747BB,08. Bixio,868725,Riconsegna diretta,,4,Parma
10/24/2022 18:16,250,419F7124B,37. Campus Mensa,20230056,Prelievo corretto,,6,Parma
10/24/2022 18:16,250,419F7124B,37. Campus Mensa,20230056,Richiesta prelievo,,6,Parma
10/24/2022 18:16,289,00043B0E7,08. Bixio,408136,Riconsegna diretta,,9,Parma
10/24/2022 18:15,5,417A78AEC,17. Rondani,20230311,Prelievo corretto,,3,Parma
10/24/2022 18:15,5,417A78AEC,17. Rondani,20230311,Richiesta prelievo,,3,Parma
10/24/2022 18:15,132,41872342E,21. Kennedy,180488,Prelievo corretto,,9,Parma
10/24/2022 18:15,132,41872342E,21. Kennedy,180488,Richiesta prelievo,,9,Parma
10/24/2022 18:13,307,C009D2E88,17. Rondani,126286,Riconsegna diretta,,7,Parma
10/24/2022 18:12,267,419F6D653,25. Ospedale • viale Osacca,20228033,Prelievo corretto,,7,Parma
10/24/2022 18:12,267,419F6D653,25. Ospedale • viale Osacca,20228033,Richiesta prelievo,,7,Parma
10/24/2022 18:12,206,4194E7434,07. Santa Croce,20228692,Riconsegna diretta,,11,Parma
10/24/2022 18:12,117,4187212C9,38. Stazione FF.SS. 2,2114583248,Riconsegna diretta,,15,Parma
10/24/2022 18:10,249,419F6D0C5,25. Ospedale • viale Osacca,20230339,Prelievo corretto,,2,Parma
10/24/2022 18:10,249,419F6D0C5,25. Ospedale • viale Osacca,20230339,Richiesta prelievo,,2,Parma
10/24/2022 18:09,248,419F6E988,08. Bixio,418690,Riconsegna diretta,,5,Parma
10/24/2022 18:08,289,00043B0E7,32. Stadio,408136,Errore colonnina durante il prelievo,,8,Parma
10/24/2022 18:08,322,000B747BB,38. Stazione FF.SS. 2,868725,Prelievo corretto,,7,Parma
10/24/2022 18:08,322,000B747BB,38. Stazione FF.SS. 2,868725,Richiesta prelievo,,7,Parma
10/24/2022 18:08,289,00043B0E7,32. Stadio,408136,Richiesta prelievo,,8,Parma
10/24/2022 18:07,242,419F6E744,38. Stazione FF.SS. 2,2114590545,Riconsegna diretta,,5,Parma
10/24/2022 18:06,91,418722BCC,38. Stazione FF.SS. 2,873302,Prelievo corretto,,8,Parma
10/24/2022 18:06,91,418722BCC,38. Stazione FF.SS. 2,873302,Richiesta prelievo,,8,Parma
10/24/2022 18:04,91,418722BCC,38. Stazione FF.SS. 2,873302,Numero massimo di bici raggiunto,,8,Parma
10/24/2022 18:04,117,4187212C9,10. Barilla Center,2114391102,Mancato prelievo,,3,Parma
10/24/2022 18:04,191,4194E78C4,04. Campus Chimica,20212366,Prelievo corretto,,6,Parma
10/24/2022 18:04,191,4194E78C4,04. Campus Chimica,20212366,Richiesta prelievo,,6,Parma
10/24/2022 18:04,1,0,05. Stazione FF.SS.,873302,Richiesta prelievo,,2,Parma
10/24/2022 18:04,117,4187212C9,10. Barilla Center,2114391102,Richiesta prelievo,,3,Parma
10/24/2022 18:04,326,000B74B5A,10. Barilla Center,2114391102,Errore colonnina durante il prelievo,,8,Parma
10/24/2022 18:03,326,000B74B5A,10. Barilla Center,2114391102,Richiesta prelievo,,8,Parma
10/24/2022 18:03,283,C009D397E,22. Cittadella,699466,Riconsegna diretta,,4,Parma
10/24/2022 18:03,279,000B7502C,02. Ospedale Maggiore,546761,Riconsegna diretta,,4,Parma
10/24/2022 18:03,322,000B747BB,38. Stazione FF.SS. 2,873302,Errore colonnina durante il prelievo,,7,Parma
10/24/2022 18:03,330,C009D3983,38. Stazione FF.SS. 2,801838,Prelievo corretto,,11,Parma
10/24/2022 18:03,330,C009D3983,38. Stazione FF.SS. 2,801838,Richiesta prelievo,,11,Parma
10/24/2022 18:03,322,000B747BB,38. Stazione FF.SS. 2,873302,Richiesta prelievo,,7,Parma
10/24/2022 18:02,265,419F6D561,29. Villetta,20218936,Riconsegna diretta,,8,Parma
10/24/2022 18:01,271,C009D283C,04. Campus Chimica,20228061,Prelievo corretto,,10,Parma
10/24/2022 18:01,271,C009D283C,04. Campus Chimica,20228061,Richiesta prelievo,,10,Parma
10/24/2022 18:01,307,C009D2E88,11. Dus,126286,Prelievo corretto,,6,Parma
10/24/2022 18:01,307,C009D2E88,11. Dus,126286,Richiesta prelievo,,6,Parma
10/24/2022 18:00,,417A7B996,12. Barezzi,20230054,Errore colonnina durante il deposito,,4,Parma
10/24/2022 18:00,242,419F6E744,25. Ospedale • viale Osacca,2114590545,Prelievo corretto,,6,Parma
10/24/2022 18:00,242,419F6E744,25. Ospedale • viale Osacca,2114590545,Richiesta prelievo,,6,Parma
10/24/2022 18:00,260,419F71ADA,11. Dus,854754,Errore colonnina durante il deposito,,2,Parma
10/24/2022 17:59,298,000B77A4C,17. Rondani,754489,Riconsegna diretta,,6,Parma
10/24/2022 17:58,248,419F6E988,41. Carmignani,418690,Prelievo corretto,,2,Parma
10/24/2022 17:58,248,419F6E988,41. Carmignani,418690,Richiesta prelievo,,2,Parma
10/24/2022 17:58,332,C009D07F4,29. Villetta,698109,Riconsegna diretta,,1,Parma
10/24/2022 17:58,214,419F71078,07. Santa Croce,2114587250,Prelievo corretto,,12,Parma
10/24/2022 17:57,214,419F71078,07. Santa Croce,2114587250,Richiesta prelievo,,12,Parma
10/24/2022 17:56,256,419F6E67E,01. Duc,20233094,Riconsegna diretta,,7,Parma
10/24/2022 17:56,214,419F71078,07. Santa Croce,20230185,Riconsegna diretta,,12,Parma
10/24/2022 17:54,305,439479,04. Campus Chimica,20202891,Prelievo corretto,,9,Parma
10/24/2022 17:54,305,439479,04. Campus Chimica,20202891,Richiesta prelievo,,9,Parma
10/24/2022 17:54,307,C009D2E88,11. Dus,585612,Riconsegna diretta,,6,Parma
10/24/2022 17:53,322,000B747BB,38. Stazione FF.SS. 2,803312,Riconsegna diretta,,7,Parma
10/24/2022 17:53,265,419F6D561,05. Stazione FF.SS.,20218936,Prelievo corretto,,10,Parma
10/24/2022 17:53,265,419F6D561,05. Stazione FF.SS.,20218936,Richiesta prelievo,,10,Parma
10/24/2022 17:53,273,000B74636,32. Stadio,20212257,Riconsegna diretta,,1,Parma
10/24/2022 17:53,183,4194E4EBA,07. Santa Croce,986417,Riconsegna diretta,,3,Parma
10/24/2022 17:51,280,000B73D63,25. Ospedale • viale Osacca,698349,Riconsegna diretta,,10,Parma
10/24/2022 17:51,,417A7B996,28. Bizzozero,20230054,Prelievo corretto,,7,Parma
10/24/2022 17:51,,417A7B996,28. Bizzozero,20230054,Richiesta prelievo,,7,Parma
10/24/2022 17:50,213,419F719F1,29. Villetta,20230125,Numero massimo di bici raggiunto,,9,Parma
10/24/2022 17:50,206,4194E7434,04. Campus Chimica,20228692,Prelievo corretto,,8,Parma
10/24/2022 17:50,206,4194E7434,04. Campus Chimica,20228692,Richiesta prelievo,,8,Parma
10/24/2022 17:49,279,000B7502C,38. Stazione FF.SS. 2,546761,Prelievo corretto,,1,Parma
10/24/2022 17:49,279,000B7502C,38. Stazione FF.SS. 2,546761,Richiesta prelievo,,1,Parma
10/24/2022 17:49,332,C009D07F4,12. Barezzi,698109,Prelievo corretto,,6,Parma
10/24/2022 17:49,332,C009D07F4,12. Barezzi,698109,Richiesta prelievo,,6,Parma
10/24/2022 17:49,301,000B78CC1,07. Santa Croce,20230207,Errore colonnina durante il prelievo,,2,Parma
10/24/2022 17:49,214,419F71078,01. Duc,20230185,Prelievo corretto,,7,Parma
10/24/2022 17:48,214,419F71078,01. Duc,20230185,Richiesta prelievo,,7,Parma
10/24/2022 17:48,301,000B78CC1,07. Santa Croce,20230207,Richiesta prelievo,,2,Parma
10/24/2022 17:48,301,000B78CC1,07. Santa Croce,20230207,Errore colonnina durante il deposito,,2,Parma
10/24/2022 17:48,298,000B77A4C,34. Ospedale • via Volturno,754489,Prelievo corretto,,9,Parma
10/24/2022 17:48,298,000B77A4C,34. Ospedale • via Volturno,754489,Richiesta prelievo,,9,Parma
10/24/2022 17:48,305,439479,04. Campus Chimica,20230099,Numero massimo di bici raggiunto,,9,Parma
10/24/2022 17:48,1,0,36. Campus Ingegneria,20230099,Deposito manuale,,1,Parma
10/24/2022 17:47,310,00043B12C,25. Ospedale • viale Osacca,20230151,Riconsegna diretta,,15,Parma
10/24/2022 17:47,307,C009D2E88,20. Efsa,585612,Prelievo corretto,,4,Parma
10/24/2022 17:47,307,C009D2E88,20. Efsa,585612,Richiesta prelievo,,4,Parma
10/24/2022 17:47,280,000B73D63,34. Ospedale • via Volturno,698349,Prelievo corretto,,3,Parma
10/24/2022 17:47,280,000B73D63,34. Ospedale • via Volturno,698349,Richiesta prelievo,,3,Parma
10/24/2022 17:46,271,C009D283C,04. Campus Chimica,20230099,Numero massimo di bici raggiunto,,10,Parma
10/24/2022 17:46,305,439479,04. Campus Chimica,20230099,Numero massimo di bici raggiunto,,9,Parma
10/24/2022 17:46,305,439479,04. Campus Chimica,20230099,Numero massimo di bici raggiunto,,9,Parma
10/24/2022 17:46,305,439479,04. Campus Chimica,20230099,Richiesta prelievo,,9,Parma
10/24/2022 17:44,322,000B747BB,40. Langhirano,803312,Prelievo corretto,,6,Parma
10/24/2022 17:44,322,000B747BB,40. Langhirano,803312,Richiesta prelievo,,6,Parma
10/24/2022 17:44,297,000B77A7B,33. Cavagnari,377660,Riconsegna diretta,,2,Parma
10/24/2022 17:44,235,419F6EB42,41. Carmignani,20230018,Riconsegna diretta,,10,Parma
10/24/2022 17:44,237,419F6E931,40. Langhirano,803312,Riconsegna diretta,,3,Parma
10/24/2022 17:42,256,419F6E67E,25. Ospedale • viale Osacca,20233094,Prelievo corretto,,15,Parma
10/24/2022 17:42,256,419F6E67E,25. Ospedale • viale Osacca,20233094,Richiesta prelievo,,15,Parma
10/24/2022 17:42,177,4194E6466,02. Ospedale Maggiore,20159040,Riconsegna diretta,,10,Parma
10/24/2022 17:41,250,419F7124B,37. Campus Mensa,20230128,Riconsegna diretta,,6,Parma
10/24/2022 17:40,273,000B74636,38. Stazione FF.SS. 2,20212257,Prelievo corretto,,14,Parma
10/24/2022 17:40,273,000B74636,38. Stazione FF.SS. 2,20212257,Richiesta prelievo,,14,Parma
10/24/2022 17:40,301,000B78CC1,38. Stazione FF.SS. 2,20230207,Prelievo corretto,,5,Parma
10/24/2022 17:40,216,419F6ED6E,10. Barilla Center,20230167,Riconsegna diretta,,6,Parma
10/24/2022 17:40,301,000B78CC1,38. Stazione FF.SS. 2,20230207,Richiesta prelievo,,5,Parma
10/24/2022 17:39,310,00043B12C,16. Toschi,20230151,Prelievo corretto,,5,Parma
10/24/2022 17:39,310,00043B12C,16. Toschi,20230151,Richiesta prelievo,,5,Parma
10/24/2022 17:38,177,4194E6466,26. Palasport,20159040,Prelievo corretto,,1,Parma
10/24/2022 17:38,177,4194E6466,26. Palasport,20159040,Richiesta prelievo,,1,Parma
10/24/2022 17:38,283,C009D397E,21. Kennedy,699466,Prelievo corretto,,2,Parma
10/24/2022 17:38,283,C009D397E,21. Kennedy,699466,Richiesta prelievo,,2,Parma
10/24/2022 17:37,212,419F6EB18,01. Duc,546761,Riconsegna diretta,,1,Parma
10/24/2022 17:37,260,419F71ADA,21. Kennedy,854754,Prelievo corretto,,7,Parma
10/24/2022 17:37,260,419F71ADA,21. Kennedy,854754,Richiesta prelievo,,7,Parma
10/24/2022 17:36,237,419F6E931,04. Campus Chimica,803312,Prelievo corretto,,2,Parma
10/24/2022 17:36,237,419F6E931,04. Campus Chimica,803312,Richiesta prelievo,,2,Parma
10/24/2022 17:35,315,C009D3CDD,07. Santa Croce,20230052,Riconsegna diretta,,1,Parma
10/24/2022 17:34,216,419F6ED6E,11. Dus,20230167,Prelievo corretto,,5,Parma
10/24/2022 17:34,216,419F6ED6E,11. Dus,20230167,Richiesta prelievo,,5,Parma
10/24/2022 17:34,242,419F6E744,25. Ospedale • viale Osacca,373469,Errore colonnina durante il deposito,,6,Parma
10/24/2022 17:33,136,41871F83F,18. Crocetta,644494,Riconsegna diretta,,1,Parma
10/24/2022 17:33,273,000B74636,38. Stazione FF.SS. 2,20105264,Riconsegna diretta,,14,Parma
10/24/2022 17:31,212,419F6EB18,13. Borgo XX Marzo,546761,Prelievo corretto,,6,Parma
10/24/2022 17:31,212,419F6EB18,13. Borgo XX Marzo,546761,Richiesta prelievo,,6,Parma
10/24/2022 17:31,310,00043B12C,16. Toschi,20230125,Numero massimo di bici raggiunto,,5,Parma
10/24/2022 17:31,331,000B77EDD,07. Santa Croce,20256623,Riconsegna diretta,,14,Parma
10/24/2022 17:31,273,000B74636,01. Duc,20105264,Prelievo corretto,,6,Parma
10/24/2022 17:30,273,000B74636,01. Duc,20105264,Richiesta prelievo,,6,Parma
10/24/2022 17:30,235,419F6EB42,34. Ospedale • via Volturno,20230018,Prelievo corretto,,5,Parma
10/24/2022 17:30,235,419F6EB42,34. Ospedale • via Volturno,20230018,Richiesta prelievo,,5,Parma
10/24/2022 17:30,302,000B73D23,01. Duc,948670,Riconsegna diretta,,3,Parma
10/24/2022 17:28,310,00043B12C,16. Toschi,20230125,Numero massimo di bici raggiunto,,5,Parma
10/24/2022 17:28,310,00043B12C,16. Toschi,20230125,Numero massimo di bici raggiunto,,5,Parma
10/24/2022 17:27,248,419F6E988,41. Carmignani,418690,Riconsegna diretta,,2,Parma
10/24/2022 17:27,310,00043B12C,16. Toschi,20230125,Numero massimo di bici raggiunto,,5,Parma
10/24/2022 17:27,310,00043B12C,16. Toschi,20230125,Numero massimo di bici raggiunto,,5,Parma
10/24/2022 17:27,310,00043B12C,16. Toschi,20230125,Numero massimo di bici raggiunto,,5,Parma
10/24/2022 17:26,250,419F7124B,40. Langhirano,20230128,Prelievo corretto,,7,Parma
10/24/2022 17:26,297,000B77A7B,06. Ponte di Mezzo,377660,Prelievo corretto,,3,Parma
10/24/2022 17:26,310,00043B12C,16. Toschi,20230125,Numero massimo di bici raggiunto,,5,Parma
10/24/2022 17:26,297,000B77A7B,06. Ponte di Mezzo,377660,Richiesta prelievo,,3,Parma
10/24/2022 17:26,250,419F7124B,40. Langhirano,20230128,Richiesta prelievo,,7,Parma
10/24/2022 17:26,245,419F6EC89,23. Vittoria,20173747,Riconsegna diretta,,1,Parma
10/24/2022 17:26,330,C009D3983,38. Stazione FF.SS. 2,963340,Riconsegna diretta,,11,Parma
10/24/2022 17:25,163,4194E58D0,25. Ospedale • viale Osacca,20230342,Riconsegna diretta,,1,Parma
10/24/2022 17:25,257,419F6EFB5,10. Barilla Center,20260207,Mancato prelievo,,3,Parma
10/24/2022 17:24,257,419F6EFB5,10. Barilla Center,20260207,Richiesta prelievo,,3,Parma
10/24/2022 17:22,315,C009D3CDD,14. Garibaldi,20230052,Prelievo corretto,,5,Parma
10/24/2022 17:22,242,419F6E744,38. Stazione FF.SS. 2,373469,Prelievo corretto,,12,Parma
10/24/2022 17:22,315,C009D3CDD,14. Garibaldi,20230052,Richiesta prelievo,,5,Parma
10/24/2022 17:22,242,419F6E744,38. Stazione FF.SS. 2,373469,Richiesta prelievo,,12,Parma
10/24/2022 17:22,136,41871F83F,16. Toschi,644494,Prelievo corretto,,7,Parma
10/24/2022 17:22,136,41871F83F,16. Toschi,644494,Richiesta prelievo,,7,Parma
10/24/2022 17:21,163,4194E58D0,07. Santa Croce,20230342,Prelievo corretto,,9,Parma
10/24/2022 17:21,163,4194E58D0,07. Santa Croce,20230342,Richiesta prelievo,,9,Parma
10/24/2022 17:21,1,0,41. Carmignani,,Prelievo senza autorizzazione,,9,Parma
10/24/2022 17:21,1,0,41. Carmignani,,Prelievo senza autorizzazione,,8,Parma
10/24/2022 17:21,197,4194E42C9,07. Santa Croce,20230342,Errore colonnina durante il prelievo,,13,Parma
10/24/2022 17:21,163,4194E58D0,07. Santa Croce,20230342,Numero massimo di bici raggiunto,,9,Parma
10/24/2022 17:21,197,4194E42C9,07. Santa Croce,20230342,Richiesta prelievo,,13,Parma
10/24/2022 17:21,1,0,41. Carmignani,,Prelievo senza autorizzazione,,8,Parma
10/24/2022 17:21,1,0,41. Carmignani,,Prelievo senza autorizzazione,,30,Parma
10/24/2022 17:20,301,000B78CC1,38. Stazione FF.SS. 2,20173350,Riconsegna diretta,,5,Parma
10/24/2022 17:20,119,41872215D,28. Bizzozero,20230055,Riconsegna diretta,,6,Parma
10/24/2022 17:19,245,419F6EC89,35. Marsala,20173747,Prelievo corretto,,2,Parma
10/24/2022 17:19,245,419F6EC89,35. Marsala,20173747,Richiesta prelievo,,2,Parma
10/24/2022 17:18,330,C009D3983,27. Ostello Gioventù,963340,Prelievo corretto,,1,Parma
10/24/2022 17:18,330,C009D3983,27. Ostello Gioventù,963340,Richiesta prelievo,,1,Parma
10/24/2022 17:18,91,418722BCC,38. Stazione FF.SS. 2,20230435,Riconsegna diretta,,8,Parma
10/24/2022 17:16,183,4194E4EBA,07. Santa Croce,986417,Prelievo corretto,,11,Parma
10/24/2022 17:16,183,4194E4EBA,07. Santa Croce,986417,Richiesta prelievo,,11,Parma
10/24/2022 17:16,248,419F6E988,17. Rondani,418690,Prelievo corretto,,8,Parma
10/24/2022 17:16,248,419F6E988,17. Rondani,418690,Richiesta prelievo,,8,Parma
10/24/2022 17:16,248,419F6E988,17. Rondani,418690,Errore colonnina durante il prelievo,,8,Parma
10/24/2022 17:16,248,419F6E988,17. Rondani,418690,Richiesta prelievo,,8,Parma
10/24/2022 17:15,326,000B74B5A,10. Barilla Center,20211694,Riconsegna diretta,,8,Parma
10/24/2022 17:14,245,419F6EC89,35. Marsala,20173174,Riconsegna diretta,,2,Parma
10/24/2022 17:13,331,000B77EDD,26. Palasport,20256623,Prelievo corretto,,4,Parma
10/24/2022 17:13,331,000B77EDD,26. Palasport,20256623,Richiesta prelievo,,4,Parma
10/24/2022 17:12,329,0004394F0,10. Barilla Center,20212476,Riconsegna diretta,,7,Parma
10/24/2022 17:10,91,418722BCC,27. Ostello Gioventù,20230435,Prelievo corretto,,6,Parma
10/24/2022 17:10,91,418722BCC,27. Ostello Gioventù,20230435,Richiesta prelievo,,6,Parma
10/24/2022 17:09,315,C009D3CDD,14. Garibaldi,546761,Riconsegna diretta,,5,Parma
10/24/2022 17:08,84,417A7AA4D,08. Bixio,20228199,Errore colonnina durante il deposito,,1,Parma
10/24/2022 17:08,119,41872215D,14. Garibaldi,20230055,Prelievo corretto,,8,Parma
10/24/2022 17:08,119,41872215D,14. Garibaldi,20230055,Richiesta prelievo,,8,Parma
10/24/2022 17:08,119,41872215D,14. Garibaldi,20230055,Errore colonnina durante il prelievo,,8,Parma
10/24/2022 17:08,84,417A7AA4D,08. Bixio,20228199,Prelievo corretto,,1,Parma
10/24/2022 17:08,84,417A7AA4D,08. Bixio,20228199,Richiesta prelievo,,1,Parma
10/24/2022 17:08,119,41872215D,14. Garibaldi,20230055,Richiesta prelievo,,8,Parma
10/24/2022 17:07,245,419F6EC89,38. Stazione FF.SS. 2,20173174,Prelievo corretto,,4,Parma
10/24/2022 17:07,245,419F6EC89,38. Stazione FF.SS. 2,20173174,Richiesta prelievo,,4,Parma
10/24/2022 17:06,257,419F6EFB5,10. Barilla Center,20230304,Badge scaduto,,3,Parma
10/24/2022 17:06,257,419F6EFB5,10. Barilla Center,20230304,Badge scaduto,,3,Parma
10/24/2022 17:06,329,0004394F0,14. Garibaldi,20212476,Prelievo corretto,,2,Parma
10/24/2022 17:06,302,000B73D23,04. Campus Chimica,948670,Prelievo corretto,,7,Parma
10/24/2022 17:06,257,419F6EFB5,10. Barilla Center,20230304,Badge scaduto,,3,Parma
10/24/2022 17:06,302,000B73D23,04. Campus Chimica,948670,Richiesta prelievo,,7,Parma
10/24/2022 17:06,329,0004394F0,14. Garibaldi,20212476,Richiesta prelievo,,2,Parma
10/24/2022 17:06,326,000B74B5A,14. Garibaldi,20211694,Prelievo corretto,,1,Parma
10/24/2022 17:05,326,000B74B5A,14. Garibaldi,20211694,Richiesta prelievo,,1,Parma
10/24/2022 17:05,119,41872215D,14. Garibaldi,20211694,Errore colonnina durante il prelievo,,8,Parma
10/24/2022 17:05,119,41872215D,14. Garibaldi,20211694,Richiesta prelievo,,8,Parma
10/24/2022 17:04,326,000B74B5A,14. Garibaldi,20211694,Errore colonnina durante il prelievo,,1,Parma
10/24/2022 17:04,326,000B74B5A,14. Garibaldi,20211694,Richiesta prelievo,,1,Parma
10/24/2022 17:04,305,439479,04. Campus Chimica,948670,Richiesta prelievo,,9,Parma
10/24/2022 17:04,329,0004394F0,14. Garibaldi,20211694,Riconsegna diretta,,2,Parma
10/24/2022 17:04,257,419F6EFB5,10. Barilla Center,781090,Riconsegna diretta,,3,Parma
10/24/2022 17:04,117,4187212C9,34. Ospedale • via Volturno,2114583248,Prelievo corretto,,4,Parma
10/24/2022 17:04,117,4187212C9,34. Ospedale • via Volturno,2114583248,Richiesta prelievo,,4,Parma
